Time        | File Name                                                              
0m27.24s    | Specific/montgomery64_2e256m189_4limbs/fesub                           
0m27.24s    | Specific/solinas32_2e174m17_7limbs/fesub                               
0m27.24s    | Specific/solinas32_2e226m5_10limbs/feadd                               
0m27.20s    | Specific/solinas32_2e174m3_7limbs/fesub                                
0m27.19s    | Specific/solinas64_2e336m3_6limbs/freeze                               
0m27.12s    | Specific/solinas64_2e322m2e161m1_6limbs/freeze                         
0m27.12s    | Specific/solinas64_2e336m17_6limbs/freeze                              
0m27.11s    | Specific/montgomery64_2e256m2e32m977_4limbs/fesub                      
0m27.05s    | Specific/montgomery32_2e150m3_5limbs/feadd                             
0m27.02s    | Specific/solinas32_2e255m765_12limbs/Synthesis                         
0m27.02s    | Specific/solinas64_2e321m9_6limbs/freeze                               
0m27.00s    | Specific/montgomery32_2e152m17_5limbs/feadd                            
0m26.98s    | Specific/solinas64_2e383m31_7limbs/fesub                               
0m26.95s    | Specific/solinas64_2e192m2e64m1_4limbs/fesquare                        
0m26.94s    | Specific/solinas32_2e174m3_8limbs/feadd                                
0m26.94s    | Specific/solinas64_2e266m3_6limbs/freeze                               
0m26.90s    | Specific/solinas64_2e291m19_6limbs/freeze                              
0m26.86s    | Specific/montgomery32_2e140m27_5limbs/feadd                            
0m26.86s    | Specific/solinas64_2e251m9_6limbs/freeze                               
0m26.86s    | Specific/solinas64_2e255m765_6limbs/freeze                             
0m26.82s    | Specific/solinas64_2e383m31_7limbs/feadd                               
0m26.80s    | Specific/solinas32_2e141m9_7limbs/fesub                                
0m26.78s    | Specific/solinas32_2e230m27_9limbs/fesub                               
0m26.76s    | Specific/solinas32_2e226m5_9limbs/fesub                                
0m26.76s    | Specific/solinas32_2e243m9_9limbs/feadd                                
0m26.76s    | Specific/solinas64_2e450m2e225m1_8limbs/fesub                          
0m26.72s    | Specific/solinas64_2e480m2e240m1_8limbs/fesub                          
0m26.70s    | Specific/solinas32_2e256m189_12limbs/Synthesis                         
0m26.65s    | Specific/solinas64_2e256m189_5limbs/fesquare                           
0m26.64s    | Specific/solinas64_2e256m2e224p2e192p2e96m1_6limbs/freeze              
0m26.64s    | Specific/solinas64_2e256m2e32m977_6limbs/freeze                        
0m26.62s    | Specific/solinas64_2e255m19_6limbs/freeze                              
0m26.60s    | Specific/solinas64_2e444m17_9limbs/feadd                               
0m26.56s    | Specific/solinas32_2e198m17_9limbs/feadd                               
0m26.54s    | Specific/solinas64_2e256m189_6limbs/freeze                             
0m26.46s    | Specific/solinas64_2e322m2e161m1_7limbs/femul                          
0m26.45s    | Specific/montgomery32_2e243m9_8limbs/fenz                              
0m26.43s    | Specific/solinas64_2e222m117_5limbs/fesquare                           
0m26.40s    | Specific/solinas64_2e256m2e32m977_7limbs/feadd                         
0m26.38s    | Specific/solinas32_2e174m17_8limbs/feadd                               
0m26.36s    | Specific/solinas32_2e222m117_9limbs/fesub                              
0m26.30s    | Specific/solinas32_2e129m25_6limbs/freeze                              
0m26.30s    | Specific/solinas64_2e495m31_9limbs/Synthesis                           
0m26.27s    | Specific/montgomery64_2e383m31_6limbs/fenz                             
0m26.26s    | Specific/montgomery64_2e336m3_6limbs/fenz                              
0m26.24s    | Specific/solinas64_2e224m2e96p1_6limbs/freeze                          
0m26.18s    | Specific/solinas64_2e213m3_5limbs/fesquare                             
0m26.16s    | Specific/solinas32_2e194m33_8limbs/fesub                               
0m26.15s    | Specific/solinas64_2e266m3_5limbs/fesquare                             
0m26.12s    | Specific/solinas32_2e213m3_8limbs/feadd                                
0m26.09s    | Specific/solinas64_2e212m29_5limbs/fesquare                            
0m26.08s    | Specific/montgomery64_2e383m187_6limbs/fenz                            
0m26.08s    | Specific/solinas32_2e206m5_8limbs/feadd                                
0m26.06s    | Specific/solinas64_2e285m9_5limbs/fesquare                             
0m26.05s    | Specific/solinas64_2e194m33_5limbs/fesquare                            
0m26.05s    | Specific/solinas64_2e379m19_8limbs/fesub                               
0m26.04s    | Specific/montgomery32_2e256m2e224p2e192p2e96m1_8limbs/fenz             
0m26.03s    | Specific/solinas64_2e198m17_5limbs/fesquare                            
0m26.02s    | Specific/montgomery64_2e384m79x2e376m1_6limbs/fenz                     
0m26.01s    | Specific/solinas32_2e212m29_8limbs/fesub                               
0m26.01s    | Specific/solinas64_2e489m21_9limbs/Synthesis                           
0m26.00s    | Specific/montgomery64_2e369m25_6limbs/fenz                             
0m25.94s    | Specific/solinas64_2e488m17_9limbs/Synthesis                           
0m25.90s    | Specific/solinas64_2e243m9_5limbs/fesquare                             
0m25.88s    | Specific/solinas64_2e191m19_5limbs/fesquare                            
0m25.87s    | Specific/solinas64_2e226m5_5limbs/fesquare                             
0m25.86s    | Specific/montgomery32_2e256m189_8limbs/fenz                            
0m25.86s    | Specific/montgomery64_2e251m9_4limbs/feadd                             
0m25.85s    | Specific/montgomery64_2e322m2e161m1_6limbs/fenz                        
0m25.84s    | Specific/montgomery32_2e256m88x2e240m1_8limbs/fenz                     
0m25.84s    | Specific/solinas64_2e206m5_5limbs/fesquare                             
0m25.83s    | Specific/solinas64_2e251m9_5limbs/fesquare                             
0m25.80s    | Specific/solinas32_2e137m13_6limbs/freeze                              
0m25.79s    | Specific/solinas64_2e221m3_5limbs/fesquare                             
0m25.78s    | Specific/montgomery32_2e255m19_8limbs/fenz                             
0m25.76s    | Specific/montgomery64_2e212m29_4limbs/feadd                            
0m25.76s    | Specific/solinas64_2e189m25_5limbs/fesquare                            
0m25.72s    | Specific/montgomery64_2e321m9_6limbs/fenz                              
0m25.70s    | Specific/montgomery64_2e336m17_6limbs/fenz                             
0m25.69s    | Specific/montgomery64_2e384m317_6limbs/fenz                            
0m25.67s    | Specific/solinas64_2e196m15_5limbs/fesquare                            
0m25.66s    | Specific/montgomery64_2e384m5x2e368m1_6limbs/fenz                      
0m25.66s    | Specific/solinas32_2e165m25_8limbs/feadd                               
0m25.65s    | Specific/montgomery64_2e224m2e96p1_4limbs/feadd                        
0m25.65s    | Specific/solinas64_2e416m2e208m1_9limbs/feadd                          
0m25.64s    | Specific/montgomery32_2e256m4294968273_8limbs/fenz                     
0m25.64s    | Specific/montgomery64_2e379m19_6limbs/fenz                             
0m25.63s    | Specific/montgomery64_2e382m105_6limbs/fenz                            
0m25.62s    | Specific/solinas32_2e221m3_8limbs/feadd                                
0m25.62s    | Specific/solinas64_2e255m765_5limbs/fesquare                           
0m25.61s    | Specific/solinas32_2e150m3_7limbs/fesub                                
0m25.60s    | Specific/solinas64_2e414m17_8limbs/fesub                               
0m25.59s    | Specific/solinas32_2e140m27_6limbs/freeze                              
0m25.58s    | Specific/solinas32_2e130m5_6limbs/freeze                               
0m25.58s    | Specific/solinas64_2e256m4294968273_9limbs/fesub                       
0m25.56s    | Specific/solinas64_2e448m2e224m1_10limbs/Synthesis                     
0m25.51s    | Specific/montgomery32_2e254m127x2e240m1_8limbs/fenz                    
0m25.51s    | Specific/montgomery64_2e383m421_6limbs/fenz                            
0m25.51s    | Specific/solinas32_2e158m15_7limbs/fesub                               
0m25.51s    | Specific/solinas64_2e190m11_5limbs/fesquare                            
0m25.50s    | Specific/solinas64_2e450m2e225m1_10limbs/Synthesis                     
0m25.47s    | Specific/montgomery64_2e198m17_4limbs/feadd                            
0m25.47s    | Specific/montgomery64_2e213m3_4limbs/feadd                             
0m25.45s    | Specific/solinas32_2e129m25_5limbs/fesquare                            
0m25.44s    | Specific/montgomery64_2e256m2e224p2e192p2e96m1_4limbs/feadd            
0m25.43s    | Specific/montgomery64_2e338m15_6limbs/fenz                             
0m25.43s    | Specific/solinas64_2e382m105_8limbs/fesub                              
0m25.42s    | Specific/solinas64_2e255m19_5limbs/fesquare                            
0m25.40s    | Specific/solinas64_2e468m17_8limbs/feadd                               
0m25.38s    | Specific/montgomery32_2e256m2e32m977_8limbs/fenz                       
0m25.38s    | Specific/solinas64_2e235m15_5limbs/fesquare                            
0m25.36s    | Specific/solinas64_2e230m27_5limbs/fesquare                            
0m25.30s    | Specific/montgomery64_2e206m5_4limbs/feadd                             
0m25.30s    | Specific/montgomery64_2e230m27_4limbs/feadd                            
0m25.28s    | Specific/solinas64_2e129m25_4limbs/femul                               
0m25.27s    | Specific/solinas32_2e150m5_7limbs/feadd                                
0m25.24s    | Specific/solinas32_2e127m1_6limbs/freeze                               
0m25.24s    | Specific/solinas32_2e171m19_7limbs/feadd                               
0m25.23s    | Specific/montgomery64_2e254m127x2e240m1_4limbs/feadd                   
0m25.23s    | Specific/montgomery64_2e255m19_4limbs/feadd                            
0m25.22s    | Specific/montgomery64_2e256m88x2e240m1_4limbs/feadd                    
0m25.20s    | Specific/montgomery64_2e226m5_4limbs/feadd                             
0m25.18s    | Specific/montgomery64_2e194m33_4limbs/feadd                            
0m25.18s    | Specific/montgomery64_2e222m117_4limbs/feadd                           
0m25.18s    | Specific/solinas64_2e383m31_8limbs/fesub                               
0m25.17s    | Specific/solinas64_2e444m17_8limbs/feadd                               
0m25.14s    | Specific/montgomery32_2e251m9_8limbs/fenz                              
0m25.10s    | Specific/solinas64_2e383m187_8limbs/fesub                              
0m25.08s    | Specific/montgomery64_2e255m765_4limbs/feadd                           
0m25.08s    | Specific/solinas64_2e383m421_8limbs/fesub                              
0m25.08s    | Specific/solinas64_2e401m31_8limbs/feadd                               
0m25.08s    | Specific/solinas64_2e452m3_8limbs/feadd                                
0m25.06s    | Specific/montgomery64_2e196m15_4limbs/feadd                            
0m25.01s    | Specific/solinas32_2e137m13_5limbs/fesquare                            
0m24.98s    | Specific/montgomery64_2e205m45x2e198m1_4limbs/feadd                    
0m24.97s    | Specific/montgomery64_2e216m2e108m1_4limbs/feadd                       
0m24.95s    | Specific/montgomery64_2e235m15_4limbs/feadd                            
0m24.94s    | Specific/montgomery64_2e221m3_4limbs/feadd                             
0m24.94s    | Specific/montgomery64_2e243m9_4limbs/feadd                             
0m24.89s    | Specific/montgomery64_2e256m4294968273_4limbs/feadd                    
0m24.89s    | Specific/solinas64_2e369m25_8limbs/feadd                               
0m24.85s    | Specific/solinas32_2e152m17_7limbs/feadd                               
0m24.85s    | Specific/solinas64_2e384m317_8limbs/feadd                              
0m24.83s    | Specific/montgomery64_2e256m2e32m977_4limbs/feadd                      
0m24.81s    | Specific/solinas32_2e216m2e108m1_8limbs/fesub                          
0m24.80s    | Specific/montgomery32_2e230m27_8limbs/fenz                             
0m24.76s    | Specific/solinas64_2e130m5_4limbs/femul                                
0m24.76s    | Specific/solinas64_2e416m2e208m1_8limbs/feadd                          
0m24.72s    | Specific/solinas64_2e379m19_8limbs/feadd                               
0m24.70s    | Specific/montgomery64_2e256m189_4limbs/feadd                           
0m24.65s    | Specific/solinas32_2e127m1_5limbs/fesquare                             
0m24.65s    | Specific/solinas64_2e256m4294968273_9limbs/feadd                       
0m24.64s    | Specific/solinas32_2e174m17_7limbs/feadd                               
0m24.58s    | Specific/solinas64_2e448m2e224m1_8limbs/feadd                          
0m24.54s    | Specific/solinas32_2e174m3_7limbs/feadd                                
0m24.51s    | Specific/solinas32_2e150m5_6limbs/fesub                                
0m24.46s    | Specific/solinas32_2e158m15_6limbs/fesub                               
0m24.35s    | Specific/solinas32_2e166m5_6limbs/fesub                                
0m24.29s    | Specific/solinas32_2e150m3_6limbs/fesub                                
0m24.25s    | Specific/solinas32_2e194m33_8limbs/feadd                               
0m24.23s    | Specific/solinas32_2e130m5_5limbs/fesquare                             
0m24.21s    | Specific/solinas64_2e468m17_9limbs/Synthesis                           
0m24.20s    | Specific/solinas32_2e141m9_6limbs/fesub                                
0m24.17s    | Specific/solinas32_2e152m17_6limbs/fesub                               
0m24.13s    | Specific/solinas32_2e226m5_9limbs/feadd                                
0m24.08s    | Specific/solinas64_2e450m2e225m1_8limbs/feadd                          
0m24.03s    | Specific/montgomery32_2e127m1_4limbs/fesub                             
0m24.02s    | Specific/solinas64_2e198m17_4limbs/femul                               
0m24.01s    | Specific/solinas64_2e369m25_7limbs/fesub                               
0m24.00s    | Specific/solinas64_2e251m9_5limbs/freeze                               
0m23.98s    | Specific/solinas64_2e322m2e161m1_7limbs/fesquare                       
0m23.96s    | Specific/solinas32_2e140m27_7limbs/fesub                               
0m23.84s    | Specific/solinas32_2e256m2e224p2e192p2e96m1_11limbs/Synthesis          
0m23.83s    | Specific/solinas32_2e230m27_9limbs/feadd                               
0m23.69s    | Specific/solinas64_2e480m2e240m1_8limbs/feadd                          
0m23.68s    | Specific/solinas64_2e452m3_9limbs/Synthesis                            
0m23.65s    | Specific/solinas64_2e285m9_5limbs/freeze                               
0m23.61s    | Specific/solinas32_2e158m15_7limbs/feadd                               
0m23.54s    | Specific/solinas64_2e212m29_4limbs/femul                               
0m23.54s    | Specific/solinas64_2e235m15_4limbs/femul                               
0m23.50s    | Specific/solinas32_2e141m9_7limbs/feadd                                
0m23.49s    | Specific/montgomery32_2e191m19_6limbs/fenz                             
0m23.48s    | Specific/solinas32_2e129m25_5limbs/freeze                              
0m23.43s    | Specific/solinas32_2e165m25_7limbs/fesub                               
0m23.42s    | Specific/solinas64_2e230m27_4limbs/femul                               
0m23.35s    | Specific/solinas64_2e150m5_4limbs/femul                                
0m23.34s    | Specific/solinas64_2e222m117_4limbs/femul                              
0m23.34s    | Specific/solinas64_2e235m15_5limbs/freeze                              
0m23.31s    | Specific/solinas64_2e383m421_8limbs/feadd                              
0m23.30s    | Specific/solinas64_2e165m25_4limbs/femul                               
0m23.27s    | Specific/solinas64_2e191m19_4limbs/femul                               
0m23.24s    | Specific/solinas64_2e127m1_3limbs/femul                                
0m23.23s    | Specific/solinas64_2e221m3_4limbs/femul                                
0m23.23s    | Specific/solinas64_2e266m3_5limbs/freeze                               
0m23.20s    | Specific/solinas64_2e222m117_5limbs/freeze                             
0m23.18s    | Specific/solinas64_2e213m3_5limbs/freeze                               
0m23.17s    | Specific/solinas32_2e212m29_8limbs/feadd                               
0m23.17s    | Specific/solinas64_2e190m11_4limbs/femul                               
0m23.15s    | Specific/montgomery32_2e226m5_8limbs/fenz                              
0m23.15s    | Specific/solinas64_2e226m5_4limbs/femul                                
0m23.15s    | Specific/solinas64_2e243m9_5limbs/freeze                               
0m23.14s    | Specific/solinas64_2e255m19_5limbs/freeze                              
0m23.14s    | Specific/solinas64_2e444m17_9limbs/Synthesis                           
0m23.12s    | Specific/solinas64_2e256m189_5limbs/freeze                             
0m23.10s    | Specific/solinas64_2e221m3_5limbs/freeze                               
0m23.09s    | Specific/montgomery64_2e192m2e64m1_3limbs/feadd                        
0m23.08s    | Specific/solinas64_2e189m25_4limbs/femul                               
0m23.08s    | Specific/solinas64_2e230m27_5limbs/freeze                              
0m23.07s    | Specific/solinas64_2e174m17_4limbs/femul                               
0m23.05s    | Specific/solinas32_2e150m3_7limbs/feadd                                
0m23.05s    | Specific/solinas64_2e256m2e224p2e192p2e96m1_5limbs/freeze              
0m23.01s    | Specific/solinas64_2e198m17_5limbs/freeze                              
0m22.99s    | Specific/solinas64_2e171m19_4limbs/femul                               
0m22.97s    | Specific/solinas64_2e129m25_4limbs/fesquare                            
0m22.97s    | Specific/solinas64_2e141m9_4limbs/femul                                
0m22.97s    | Specific/solinas64_2e194m33_5limbs/freeze                              
0m22.96s    | Specific/montgomery32_2e222m117_7limbs/fenz                            
0m22.95s    | Specific/solinas64_2e196m15_5limbs/freeze                              
0m22.94s    | Specific/solinas64_2e140m27_4limbs/femul                               
0m22.93s    | Specific/solinas64_2e194m33_4limbs/femul                               
0m22.92s    | Specific/solinas64_2e166m5_4limbs/femul                                
0m22.92s    | Specific/solinas64_2e206m5_4limbs/femul                                
0m22.89s    | Specific/solinas64_2e255m765_5limbs/freeze                             
0m22.86s    | Specific/solinas64_2e226m5_5limbs/freeze                               
0m22.86s    | Specific/solinas64_2e413m21_7limbs/fesub                               
0m22.85s    | Specific/montgomery32_2e224m2e96p1_7limbs/fenz                         
0m22.84s    | Specific/solinas64_2e189m25_5limbs/freeze                              
0m22.84s    | Specific/solinas64_2e190m11_5limbs/freeze                              
0m22.84s    | Specific/solinas64_2e192m2e64m1_5limbs/freeze                          
0m22.83s    | Specific/solinas32_2e291m19_11limbs/Synthesis                          
0m22.81s    | Specific/solinas64_2e137m13_4limbs/femul                               
0m22.80s    | Specific/solinas64_2e196m15_4limbs/femul                               
0m22.79s    | Specific/solinas32_2e166m5_7limbs/feadd                                
0m22.78s    | Specific/solinas64_2e401m31_7limbs/fesub                               
0m22.76s    | Specific/solinas64_2e158m15_4limbs/femul                               
0m22.76s    | Specific/solinas64_2e206m5_5limbs/freeze                               
0m22.74s    | Specific/solinas64_2e224m2e96p1_5limbs/freeze                          
0m22.70s    | Specific/solinas32_2e285m9_11limbs/Synthesis                           
0m22.70s    | Specific/solinas64_2e174m3_4limbs/femul                                
0m22.69s    | Specific/montgomery32_2e216m2e108m1_7limbs/fenz                        
0m22.67s    | Specific/solinas64_2e212m29_5limbs/freeze                              
0m22.67s    | Specific/solinas64_2e414m17_8limbs/feadd                               
0m22.64s    | Specific/solinas64_2e191m19_5limbs/freeze                              
0m22.64s    | Specific/solinas64_2e216m2e108m1_5limbs/freeze                         
0m22.62s    | Specific/solinas64_2e379m19_7limbs/fesub                               
0m22.60s    | Specific/montgomery64_2e189m25_3limbs/feadd                            
0m22.57s    | Specific/solinas64_2e127m1_3limbs/fesquare                             
0m22.57s    | Specific/solinas64_2e150m3_4limbs/femul                                
0m22.52s    | Specific/solinas64_2e383m31_8limbs/feadd                               
0m22.47s    | Specific/montgomery32_2e213m3_7limbs/fenz                              
0m22.46s    | Specific/solinas64_2e383m187_8limbs/feadd                              
0m22.44s    | Specific/montgomery64_2e191m19_3limbs/feadd                            
0m22.44s    | Specific/solinas64_2e152m17_4limbs/femul                               
0m22.43s    | Specific/solinas32_2e127m1_5limbs/freeze                               
0m22.42s    | Specific/solinas32_2e216m2e108m1_8limbs/feadd                          
0m22.42s    | Specific/solinas64_2e384m317_7limbs/fesub                              
0m22.39s    | Specific/solinas32_2e150m5_6limbs/feadd                                
0m22.38s    | Specific/solinas64_2e127m1_3limbs/freeze                               
0m22.34s    | Specific/solinas64_2e322m2e161m1_7limbs/fesub                          
0m22.32s    | Specific/montgomery64_2e189m25_3limbs/fesub                            
0m22.29s    | Specific/montgomery64_2e291m19_5limbs/Synthesis                        
0m22.29s    | Specific/solinas64_2e336m3_7limbs/fesub                                
0m22.26s    | Specific/solinas64_2e383m421_7limbs/fesub                              
0m22.24s    | Specific/montgomery32_2e206m5_7limbs/fenz                              
0m22.24s    | Specific/solinas32_2e150m3_6limbs/feadd                                
0m22.24s    | Specific/solinas64_2e383m187_7limbs/fesub                              
0m22.24s    | Specific/solinas64_2e384m2e128m2e96p2e32m1_9limbs/Synthesis            
0m22.23s    | Specific/montgomery64_2e190m11_3limbs/feadd                            
0m22.23s    | Specific/solinas64_2e382m105_8limbs/feadd                              
0m22.21s    | Specific/solinas32_2e166m5_6limbs/feadd                                
0m22.17s    | Specific/solinas64_2e382m105_7limbs/fesub                              
0m22.13s    | Specific/montgomery32_2e221m3_7limbs/fenz                              
0m22.13s    | Specific/montgomery64_2e192m2e64m1_3limbs/fesub                        
0m22.13s    | Specific/solinas32_2e158m15_6limbs/feadd                               
0m22.08s    | Specific/solinas32_2e152m17_6limbs/feadd                               
0m22.06s    | Specific/montgomery32_2e127m1_4limbs/feadd                             
0m22.04s    | Specific/solinas64_2e338m15_7limbs/fesub                               
0m22.02s    | Specific/montgomery64_2e191m19_3limbs/fesub                            
0m21.98s    | Specific/solinas64_2e336m17_7limbs/fesub                               
0m21.95s    | Specific/solinas64_2e130m5_4limbs/fesquare                             
0m21.89s    | Specific/solinas32_2e130m5_5limbs/freeze                               
0m21.79s    | Specific/solinas64_2e369m25_7limbs/feadd                               
0m21.76s    | Specific/montgomery64_2e266m3_5limbs/Synthesis                         
0m21.70s    | Specific/solinas64_2e129m25_4limbs/freeze                              
0m21.64s    | Specific/montgomery64_2e198m17_4limbs/feopp                            
0m21.59s    | Specific/montgomery64_2e127m1_2limbs/feadd                             
0m21.58s    | Specific/montgomery64_2e190m11_3limbs/fesub                            
0m21.56s    | Specific/montgomery64_2e174m3_3limbs/fesub                             
0m21.51s    | Specific/montgomery64_2e127m1_2limbs/fesub                             
0m21.49s    | Specific/montgomery32_2e198m17_7limbs/fenz                             
0m21.49s    | Specific/solinas32_2e189m25_7limbs/fesub                               
0m21.41s    | Specific/solinas32_2e266m3_11limbs/Synthesis                           
0m21.40s    | Specific/solinas64_2e321m9_7limbs/fesub                                
0m21.39s    | Specific/montgomery64_2e174m17_3limbs/fesub                            
0m21.38s    | Specific/solinas64_2e206m5_4limbs/fesquare                             
0m21.33s    | Specific/montgomery64_2e152m17_3limbs/feadd                            
0m21.33s    | Specific/solinas64_2e230m27_4limbs/fesquare                            
0m21.32s    | Specific/solinas64_2e235m15_4limbs/fesquare                            
0m21.31s    | Specific/solinas32_2e190m11_7limbs/fesub                               
0m21.31s    | Specific/solinas64_2e191m19_4limbs/fesquare                            
0m21.23s    | Specific/solinas64_2e383m187_7limbs/feadd                              
0m21.22s    | Specific/montgomery64_2e150m3_3limbs/fesub                             
0m21.21s    | Specific/solinas32_2e255m19_11limbs/Synthesis                          
0m21.12s    | Specific/montgomery32_2e212m29_7limbs/fenz                             
0m21.12s    | Specific/solinas64_2e414m17_9limbs/Synthesis                           
0m21.10s    | Specific/solinas64_2e198m17_4limbs/fesquare                            
0m21.07s    | Specific/solinas32_2e141m9_6limbs/feadd                                
0m21.06s    | Specific/montgomery64_2e235m15_4limbs/feopp                            
0m21.04s    | Specific/montgomery64_2e291m19_5limbs/fenz                             
0m21.02s    | Specific/solinas32_2e165m25_7limbs/feadd                               
0m21.02s    | Specific/solinas64_2e194m33_4limbs/fesquare                            
0m20.94s    | Specific/montgomery32_2e216m2e108m1_7limbs/Synthesis                   
0m20.94s    | Specific/solinas64_2e221m3_4limbs/fesquare                             
0m20.93s    | Specific/solinas32_2e256m189_11limbs/Synthesis                         
0m20.90s    | Specific/solinas64_2e222m117_4limbs/fesquare                           
0m20.90s    | Specific/solinas64_2e226m5_4limbs/fesquare                             
0m20.87s    | Specific/solinas64_2e213m3_4limbs/fesquare                             
0m20.86s    | Specific/solinas64_2e190m11_4limbs/fesquare                            
0m20.85s    | Specific/solinas64_2e189m25_4limbs/fesquare                            
0m20.81s    | Specific/montgomery64_2e152m17_3limbs/fesub                            
0m20.80s    | Specific/solinas64_2e150m5_4limbs/fesquare                             
0m20.78s    | Specific/montgomery64_2e158m15_3limbs/fesub                            
0m20.78s    | Specific/montgomery64_2e213m3_4limbs/feopp                             
0m20.78s    | Specific/montgomery64_2e285m9_5limbs/fenz                              
0m20.78s    | Specific/solinas64_2e130m5_4limbs/freeze                               
0m20.77s    | Specific/montgomery64_2e174m3_3limbs/feadd                             
0m20.76s    | Specific/solinas64_2e165m25_4limbs/fesquare                            
0m20.75s    | Specific/solinas64_2e171m19_4limbs/fesquare                            
0m20.74s    | Specific/solinas64_2e140m27_4limbs/fesquare                            
0m20.72s    | Specific/solinas64_2e158m15_4limbs/fesquare                            
0m20.72s    | Specific/solinas64_2e166m5_4limbs/fesquare                             
0m20.68s    | Specific/montgomery32_2e196m15_7limbs/fenz                             
0m20.65s    | Specific/solinas64_2e129m25_3limbs/fesquare                            
0m20.64s    | Specific/montgomery64_2e254m127x2e240m1_4limbs/feopp                   
0m20.60s    | Specific/solinas64_2e212m29_4limbs/fesquare                            
0m20.57s    | Specific/montgomery64_2e256m88x2e240m1_4limbs/feopp                    
0m20.56s    | Specific/montgomery64_2e230m27_4limbs/feopp                            
0m20.56s    | Specific/montgomery64_2e251m9_4limbs/feopp                             
0m20.55s    | Specific/solinas64_2e150m3_4limbs/fesquare                             
0m20.54s    | Specific/montgomery64_2e256m189_4limbs/feopp                           
0m20.52s    | Specific/solinas32_2e251m9_11limbs/Synthesis                           
0m20.52s    | Specific/solinas64_2e137m13_4limbs/fesquare                            
0m20.52s    | Specific/solinas64_2e141m9_4limbs/fesquare                             
0m20.51s    | Specific/montgomery64_2e222m117_4limbs/feopp                           
0m20.49s    | Specific/montgomery64_2e212m29_4limbs/feopp                            
0m20.49s    | Specific/montgomery64_2e256m4294968273_4limbs/feopp                    
0m20.48s    | Specific/solinas64_2e174m17_4limbs/fesquare                            
0m20.48s    | Specific/solinas64_2e413m21_7limbs/feadd                               
0m20.47s    | Specific/montgomery64_2e194m33_4limbs/feopp                            
0m20.47s    | Specific/montgomery64_2e196m15_4limbs/feopp                            
0m20.47s    | Specific/montgomery64_2e206m5_4limbs/feopp                             
0m20.46s    | Specific/solinas64_2e174m3_4limbs/fesquare                             
0m20.44s    | Specific/montgomery64_2e224m2e96p1_4limbs/feopp                        
0m20.44s    | Specific/montgomery64_2e256m2e32m977_4limbs/feopp                      
0m20.43s    | Specific/montgomery64_2e158m15_3limbs/feadd                            
0m20.42s    | Specific/montgomery64_2e216m2e108m1_4limbs/feopp                       
0m20.42s    | Specific/montgomery64_2e255m19_4limbs/feopp                            
0m20.39s    | Specific/montgomery64_2e255m765_4limbs/feopp                           
0m20.35s    | Specific/montgomery64_2e150m3_3limbs/feadd                             
0m20.35s    | Specific/montgomery64_2e221m3_4limbs/feopp                             
0m20.35s    | Specific/montgomery64_2e266m3_5limbs/fenz                              
0m20.34s    | Specific/montgomery64_2e205m45x2e198m1_4limbs/feopp                    
0m20.34s    | Specific/solinas64_2e196m15_4limbs/fesquare                            
0m20.32s    | Specific/montgomery64_2e226m5_4limbs/feopp                             
0m20.32s    | Specific/solinas64_2e198m17_4limbs/freeze                              
0m20.31s    | Specific/montgomery64_2e243m9_4limbs/feopp                             
0m20.29s    | Specific/solinas64_2e401m31_7limbs/feadd                               
0m20.28s    | Specific/montgomery64_2e174m17_3limbs/feadd                            
0m20.26s    | Specific/solinas64_2e152m17_4limbs/fesquare                            
0m20.20s    | Specific/solinas32_2e140m27_7limbs/feadd                               
0m20.20s    | Specific/solinas64_2e166m5_4limbs/freeze                               
0m20.16s    | Specific/montgomery64_2e166m5_3limbs/fesub                             
0m20.15s    | Specific/solinas64_2e235m15_4limbs/freeze                              
0m20.14s    | Specific/montgomery32_2e194m33_7limbs/fenz                             
0m20.14s    | Specific/montgomery64_2e171m19_3limbs/feadd                            
0m20.14s    | Specific/montgomery64_2e256m2e224p2e192p2e96m1_4limbs/feopp            
0m20.13s    | Specific/montgomery32_2e206m5_7limbs/Synthesis                         
0m20.09s    | Specific/solinas64_2e222m117_4limbs/freeze                             
0m20.08s    | Specific/solinas64_2e174m3_4limbs/freeze                               
0m20.07s    | Specific/solinas64_2e190m11_4limbs/freeze                              
0m20.06s    | Specific/solinas64_2e382m105_7limbs/feadd                              
0m20.02s    | Specific/montgomery64_2e171m19_3limbs/fesub                            
0m20.00s    | Specific/solinas64_2e216m2e108m1_4limbs/freeze                         
0m19.99s    | Specific/solinas64_2e379m19_7limbs/feadd                               
0m19.96s    | Specific/solinas64_2e383m421_7limbs/feadd                              
0m19.95s    | Specific/montgomery32_2e221m3_7limbs/Synthesis                         
0m19.92s    | Specific/solinas64_2e336m3_6limbs/fesub                                
0m19.90s    | Specific/montgomery64_2e165m25_3limbs/fesub                            
0m19.86s    | Specific/montgomery64_2e141m9_3limbs/fesub                             
0m19.86s    | Specific/montgomery64_2e150m5_3limbs/fesub                             
0m19.86s    | Specific/montgomery64_2e165m25_3limbs/feadd                            
0m19.84s    | Specific/solinas64_2e194m33_4limbs/freeze                              
0m19.84s    | Specific/solinas64_2e221m3_4limbs/freeze                               
0m19.82s    | Specific/solinas64_2e191m19_4limbs/freeze                              
0m19.82s    | Specific/solinas64_2e213m3_4limbs/freeze                               
0m19.81s    | Specific/montgomery32_2e222m117_7limbs/Synthesis                       
